time,open,high,low,close,MACD,Signal,Daily Percentage Differencing
1724175600,212.2,212.3,212.2,212.24,-0.025027445,-0.026266559,0.018850141
1724175660,212.24,212.25,212.17,212.19,-0.026320557,-0.026277359,-0.023558236
1724175720,212.22,212.24,212.17,212.21,-0.025438289,-0.026109545,0.009425515
1724175780,212.21,212.22,212.15,212.22,-0.023659437,-0.025619523,0.004712313
1724175840,212.24,212.29,212.24,212.29,-0.016412081,-0.023778035,0.032984639
1724175900,212.27,212.29,212.24,212.289,-0.010626693,-0.021147766,-0.000471054
1724175960,212.27,212.42,212.25,212.42,0.004477263,-0.01602276,0.061708332
1724176020,212.42,212.48,212.41,212.45,0.018652986,-0.009087611,0.014122964
1724176080,212.43,212.49,212.4,212.47,0.031142194,-0.00104165,0.00941398
1724176140,212.46,212.47,212.43,212.43,0.037381406,0.006642961,-0.018826187
1724176200,212.42,212.43,212.37,212.4,0.039450516,0.013204472,-0.014122299
1724176260,212.41,212.46,212.41,212.46,0.04540836,0.01964525,0.028248588
1724176320,212.44,212.46,212.41,212.45,0.048760991,0.025468398,-0.004706768
1724176380,212.455,212.47,212.45,212.47,0.052427458,0.03086021,0.00941398
1724176440,212.47,212.49,212.42,212.42,0.050713977,0.034830963,-0.023532734
1724176500,212.43,212.44,212.41,212.44,0.050389011,0.037942573,0.009415309
1724176560,212.43,212.43,212.36,212.37,0.043976129,0.039149284,-0.03295048
1724176620,212.38,212.42,212.375,212.375,0.038849499,0.039089327,0.002354382
1724176680,212.38,212.42,212.38,212.38,0.03478904,0.03822927,0.002354326
1724176740,212.39,212.42,212.37,212.37,0.030413591,0.036666134,-0.004708541
1724176800,212.36,212.42,212.35,212.4,0.029032102,0.035139328,0.014126289
1724176860,212.37,212.41,212.37,212.38,0.026023447,0.033316152,-0.009416196
1724176920,212.4,212.43,212.38,212.43,0.027358279,0.032124577,0.023542706
1724176980,212.45,212.52,212.44,212.48,0.032080916,0.032115845,0.023537165
1724177040,212.49,212.55,212.47,212.55,0.040999439,0.033892564,0.032944277
1724177100,212.55,212.64,212.51,212.64,0.054699143,0.03805388,0.042342978
1724177160,212.64,212.65,212.59,212.63,0.064011457,0.043245395,-0.004702784
1724177220,212.63,212.64,212.63,212.64,0.071375674,0.048871451,0.004703005
1724177280,212.65,212.74,212.65,212.71,0.081916008,0.055480362,0.032919488
1724177340,212.74,212.76,212.7,212.7,0.088442867,0.062072863,-0.004701236
1724177400,212.71,212.73,212.7,212.73,0.09494177,0.068646645,0.014104372
1724177460,212.73,212.78,212.73,212.73,0.098951546,0.074707625,0
1724177520,212.73,212.82,212.73,212.82,0.108144942,0.081395088,0.04230715
1724177580,212.82,212.96,212.82,212.87,0.118103929,0.088736856,0.023494033
1724177640,212.89,212.89,212.84,212.88,0.12535836,0.096061157,0.004697703
1724177700,212.9,212.95,212.9,212.94,0.134399771,0.10372888,0.028184893
1724177760,212.96,213,212.96,212.98,0.14314276,0.111611656,0.018784634
1724177820,212.99,213.07,212.98,213.07,0.15554091,0.120397507,0.042257489
1724177880,213.08,213.09,213,213.05,0.161886573,0.12869532,-0.009386587
1724177940,213.04,213.065,213.01,213.06,0.165811106,0.136118477,0.004693734
1724178000,213.06,213.07,212.99,213.04,0.165400856,0.141974953,-0.009387027
1724178060,213.04,213.13,213.03,213.13,0.170374012,0.147654765,0.042245588
1724178120,213.135,213.16,213.12,213.15,0.173924216,0.152908655,0.009383944
1724178180,213.15,213.22,213.14,213.17,0.176319115,0.157590747,0.009383064
1724178240,213.15,213.19,213.15,213.19,0.177781567,0.161628911,0.009382183
1724178300,213.19,213.19,213.1,213.11,0.170519596,0.163407048,-0.037525212
1724178360,213.12,213.12,213.04,213.06,0.15889817,0.162505272,-0.023462062
1724178420,213.06,213.1,213.06,213.08,0.1495777,0.159919758,0.009387027
1724178480,213.07,213.07,213.04,213.05,0.138177586,0.155571323,-0.014079219
1724178540,213.05,213.05,212.98,212.985,0.122486015,0.148954262,-0.03050927
1724178600,212.99,213.05,212.96,213.05,0.113981381,0.141959686,0.030518581
1724178660,213.02,213.05,213.02,213.04,0.105221553,0.134612059,-0.004693734
1724178720,213.04,213.08,213.04,213.07,0.099552497,0.127600147,0.014081863
1724178780,213.06,213.08,213.05,213.08,0.094774147,0.121034947,0.004693293
1724178840,213.075,213.075,213.02,213.02,0.085164054,0.113860768,-0.028158438
1724178900,213.05,213.05,213.02,213.02,0.076664249,0.106421464,0
1724178960,213.01,213.09,213.01,213.08,0.073917515,0.099920674,0.028166369
1724179020,213.08,213.13,213.08,213.13,0.074911755,0.09491889,0.023465365
1724179080,213.14,213.16,213.13,213.15,0.076432464,0.091221605,0.009383944
1724179140,213.15,213.18,213.14,213.17,0.078348319,0.088646948,0.009383064
1724179200,213.14,213.18,213.14,213.18,0.079754207,0.0868684,0.004691092
1724179260,213.17,213.17,213.13,213.14,0.076755924,0.084845905,-0.018763486
1724179320,213.14,213.15,213.12,213.15,0.074329851,0.082742694,0.004691752
1724179380,213.16,213.18,213.16,213.17,0.073177459,0.080829647,0.009383064
1724179440,213.15,213.15,213.1,213.1,0.065856612,0.07783504,-0.032837641
1724179500,213.11,213.11,213.06,213.1,0.059370402,0.074142112,0
1724179560,213.12,213.17,213.12,213.14,0.056802911,0.070674272,0.01877053
1724179620,213.14,213.22,213.14,213.2,0.058930343,0.068325486,0.028150511
1724179680,213.2,213.24,213.2,213.24,0.063116446,0.067283678,0.018761726
1724179740,213.25,213.26,213.22,213.24,0.065676881,0.066962319,0
1724179800,213.25,213.28,213.23,213.27,0.069327627,0.06743538,0.014068655
1724179860,213.27,213.27,213.22,213.22,0.067409236,0.067430152,-0.02344446
1724179920,213.22,213.22,213.09,213.13,0.05795854,0.065535829,-0.042209924
1724179980,213.14,213.14,213.08,213.11,0.04829821,0.062088306,-0.009383944
1724180040,213.13,213.17,213.13,213.17,0.044965494,0.058663743,0.028154474
1724180100,213.17,213.17,213.09,213.12,0.03785336,0.054501667,-0.023455458
1724180160,213.12,213.17,213.12,213.17,0.035838402,0.050769014,0.023460961
1724180220,213.16,213.189,213.13,213.14,0.031458154,0.046906842,-0.014073275
1724180280,213.14,213.14,213.08,213.09,0.023679234,0.04226132,-0.02345876
1724180340,213.13,213.15,213.13,213.14,0.021303394,0.038069735,0.023464264
1724180400,213.13,213.14,213.07,213.12,0.017603766,0.033976541,-0.009383504
1724180460,213.1,213.17,213.1,213.15,0.016897746,0.030560782,0.014076577
1724180520,213.15,213.16,213.07,213.08,0.010567984,0.026562223,-0.032840722
1724180580,213.09,213.1,213.04,213.04,0.002297453,0.021709269,-0.018772292
1724180640,213.08,213.14,213.08,213.11,0.001375556,0.017642526,0.032857679
1724180700,213.1,213.14,213.05,213.14,0.003030759,0.014720173,0.014077237
1724180760,213.14,213.14,213.09,213.105,0.001501008,0.01207634,-0.016421132
1724180820,213.12,213.18,213.12,213.14,0.003077403,0.010276553,0.016423829
1724180880,213.15,213.16,213.09,213.09,0.000288797,0.008279001,-0.02345876
1724180940,213.09,213.1,213.07,213.1,-0.00110158,0.006402885,0.004692853
1724181000,213.11,213.16,213.11,213.15,0.001810252,0.005484358,0.023463163
1724181060,213.15,213.17,213.15,213.16,0.004868692,0.005361225,0.004691532
1724181120,213.17,213.2,213.15,213.19,0.009602585,0.006209497,0.014073935
1724181180,213.195,213.22,213.17,213.17,0.011606603,0.007288918,-0.009381303
1724181240,213.19,213.22,213.18,213.22,0.017033037,0.009237742,0.023455458
1724181300,213.22,213.26,213.19,213.21,0.020292688,0.011448731,-0.004689992
1724181360,213.21,213.25,213.2,213.24,0.025008451,0.014160675,0.014070635
1724181420,213.23,213.23,213.18,213.21,0.026024979,0.016533536,-0.014068655
1724181480,213.2,213.2,213.16,213.2,0.025727102,0.018372249,-0.004690212
1724181540,213.21,213.25,213.21,213.25,0.029189141,0.020535628,0.023452158
1724181600,213.26,213.29,213.25,213.28,0.033962087,0.023220919,0.014067995
1724181660,213.27,213.27,213.2,213.2,0.030932775,0.024763291,-0.037509377
1724181720,213.2,213.22,213.19,213.2,0.028206873,0.025452007,0
1724181780,213.2,213.255,213.19,213.25,0.029738353,0.026309276,0.023452158
1724181840,213.25,213.26,213.21,213.23,0.02900389,0.026848199,-0.009378664
1724181900,213.23,213.25,213.18,213.19,0.024907044,0.026459968,-0.018759086
1724181960,213.18,213.22,213.17,213.22,0.023806586,0.025929292,0.014071955
1724182020,213.21,213.26,213.205,213.26,0.025863987,0.025916231,0.018759966
1724182080,213.25,213.26,213.18,213.19,0.021597119,0.025052408,-0.032823783
1724182140,213.19,213.19,213.15,213.15,0.014817127,0.023005352,-0.018762606
1724182200,213.15,213.2,213.14,213.19,0.012527194,0.02090972,0.018766127
1724182260,213.18,213.19,213.09,213.11,0.004208561,0.017569489,-0.037525212
1724182320,213.11,213.14,213.07,213.08,-0.00475001,0.013105589,-0.014077237
1724182380,213.08,213.08,212.99,213.05,-0.014107864,0.007662898,-0.014079219
1724182440,213.05,213.08,213.02,213.08,-0.018885581,0.002353202,0.014081202
1724182500,213.07,213.09,213.01,213.04,-0.025604469,-0.003238332,-0.018772292
1724182560,213.02,213.05,212.94,212.97,-0.036160812,-0.009822828,-0.032857679
1724182620,212.97,213.05,212.95,213.02,-0.040030758,-0.015864414,0.023477485
1724182680,213.03,213.03,212.98,213.03,-0.041808855,-0.021053302,0.004694395
1724182740,213.02,213.02,212.94,212.97,-0.047511822,-0.026345006,-0.028165047
1724182800,212.96,213.02,212.95,213,-0.049045351,-0.030885075,0.014086491
1724182860,212.99,213.02,212.95,212.97,-0.052081074,-0.035124275,-0.014084507
1724182920,212.98,213.01,212.96,212.96,-0.054663694,-0.039032159,-0.004695497
1724182980,212.97,213.03,212.97,213.03,-0.050480121,-0.041321751,0.032870023
1724183040,213.03,213.04,212.96,212.975,-0.051014585,-0.043260318,-0.02581796
1724183100,212.98,213.03,212.98,213,-0.04885766,-0.044379786,0.011738467
1724183160,212.99,213.04,212.97,213,-0.046610979,-0.044826025,0
1724183220,213,213.05,212.96,213.05,-0.040330975,-0.043927015,0.023474178
1724183280,213.05,213.08,213.03,213.05,-0.034951132,-0.042131838,0
1724183340,213.06,213.1,213.05,213.09,-0.027146969,-0.039134865,0.018774935
1724183400,213.11,213.17,212.98,213.06,-0.023116391,-0.03593117,-0.014078558
1724183460,213.06,213.09,212.98,213.01,-0.023683701,-0.033481676,-0.023467568
1724183520,213.01,213.02,212.84,212.88,-0.034228644,-0.03363107,-0.061029999
1724183580,212.88,212.88,212.79,212.84,-0.045291166,-0.035963089,-0.018789929
1724183640,212.84,212.84,212.7,212.76,-0.059824011,-0.040735273,-0.03758692
1724183700,212.73,212.85,212.73,212.76,-0.070528388,-0.046693896,0
1724183760,212.75,212.81,212.74,212.78,-0.076515824,-0.052658282,0.009400263
1724183820,212.78,212.82,212.68,212.7,-0.086716627,-0.059469951,-0.037597519
1724183880,212.7,212.74,212.69,212.74,-0.090529602,-0.065681881,0.01880583
1724183940,212.735,212.76,212.66,212.75,-0.091687578,-0.070883021,0.004700573
1724247000,214.28,214.62,214.18,214.43,0.042467142,-0.048212988,0.789659224
1724247060,214.47,214.56,214.225,214.24,0.131933465,-0.012183697,-0.088607005
1724247120,214.25,214.27,214,214.07,0.186963394,0.027645721,-0.079350261
1724247180,213.95,214.01,213.83,213.85,0.210397517,0.06419608,-0.102770122
1724247240,213.81,213.87,213.71,213.8,0.222371287,0.095831122,-0.023380874
1724247300,213.86,213.88,213.75,213.8,0.229218301,0.122508557,0
1724247360,213.77,213.88,213.77,213.79,0.231172875,0.144241421,-0.004677268
1724247420,213.84,213.84,213.7,213.74,0.226081184,0.160609374,-0.023387436
1724247480,213.73,213.77,213.63,213.76,0.221110985,0.172709696,0.009357163
1724247540,213.81,213.85,213.73,213.75,0.213899451,0.180947647,-0.004678144
1724247600,213.68,213.7,213.5,213.5,0.185868768,0.181931871,-0.116959064
1724247660,213.5,213.51,213.26,213.26,0.142643944,0.174074286,-0.112412178
1724247720,213.28,213.32,213.16,213.32,0.111939095,0.161647248,0.028134671
1724247780,213.29,213.5,213.29,213.37,0.090595534,0.147436905,0.023438965
1724247840,213.38,213.64,213.38,213.64,0.094379404,0.136825405,0.126540751
1724247900,213.64,213.84,213.62,213.76,0.105841076,0.130628539,0.056169257
1724247960,213.84,213.88,213.74,213.78,0.115210294,0.12754489,0.009356287
1724248020,213.79,213.85,213.52,213.56,0.103688053,0.122773523,-0.102909533
1724248080,213.55,213.62,213.49,213.62,0.098265352,0.117871888,0.028095149
1724248140,213.64,213.67,213.55,213.59,0.090503801,0.112398271,-0.014043629
1724248200,213.59,213.61,213.52,213.55,0.080200548,0.105958726,-0.018727469
1724248260,213.58,213.58,213.41,213.56,0.072011954,0.099169372,0.004682744
1724248320,213.55,213.55,213.45,213.52,0.061584856,0.091652469,-0.018730099
1724248380,213.48,213.58,213.43,213.46,0.047927331,0.082907441,-0.028100412
1724248440,213.43,213.47,213.34,213.34,0.027108161,0.071747585,-0.056216621
1724248500,213.37,213.68,213.37,213.66,0.036014986,0.064601065,0.149995313
1724248560,213.68,213.74,213.63,213.7,0.045773723,0.060835597,0.018721333
1724248620,213.72,213.83,213.72,213.75,0.056886424,0.060045762,0.023397286
1724248680,213.79,213.79,213.63,213.63,0.055372028,0.059111015,-0.056140351
1724248740,213.62,213.7,213.54,213.7,0.059138561,0.059116525,0.032766933
1724248800,213.7,213.97,213.54,213.855,0.073780277,0.062049275,0.072531586
1724248860,213.82,213.9,213.6,213.6,0.064069025,0.062453225,-0.119239672
1724248920,213.63,213.87,213.63,213.83,0.074077942,0.064778168,0.107677903
1724248980,213.85,213.85,213.68,213.84,0.081873214,0.068197177,0.004676612
1724249040,213.84,213.86,213.76,213.79,0.083058988,0.07116954,-0.023381968
1724249100,213.78,213.78,213.6,213.63,0.07027794,0.07099122,-0.074839796
1724249160,213.64,213.67,213.39,213.43,0.043508994,0.065494774,-0.09361981
1724249220,213.43,213.49,213.31,213.45,0.023635785,0.057122977,0.009370754
1724249280,213.46,213.62,213.38,213.62,0.021357508,0.049969883,0.079643945
1724249340,213.63,213.8,213.63,213.66,0.022520025,0.044479911,0.018724838
1724249400,213.64,213.79,213.64,213.76,0.031151399,0.041814209,0.046803332
1724249460,213.79,213.83,213.66,213.66,0.029581662,0.039367699,-0.046781437
1724249520,213.61,213.68,213.54,213.66,0.028014697,0.037097099,0
1724249580,213.65,213.67,213.54,213.54,0.016895114,0.033056702,-0.056163999
1724249640,213.54,213.54,213.03,213.14,-0.02391818,0.021661725,-0.187318535
1724249700,213.11,213.12,212.82,212.82,-0.081148901,0.0010996,-0.150136061
1724249760,212.83,213.05,212.82,213.04,-0.107513153,-0.02062295,0.103373743
1724249820,213.05,213.19,212.98,213.16,-0.117371036,-0.039972567,0.05632745
1724249880,213.16,213.31,213.12,213.28,-0.114184237,-0.054814901,0.05629574
1724249940,213.31,213.45,213.29,213.42,-0.099218121,-0.063695545,0.06564141
1724250000,213.46,213.56,213.41,213.41,-0.087159562,-0.068388349,-0.004685596
1724250060,213.35,213.46,213.35,213.415,-0.076319841,-0.069974647,0.002342908
1724250120,213.42,213.45,213.3,213.3,-0.076131229,-0.071205963,-0.053885622
1724250180,213.28,213.42,213.26,213.38,-0.068734098,-0.07071159,0.03750586
1724250240,213.46,213.47,213.35,213.41,-0.059762168,-0.068521706,0.014059425
1724250300,213.42,213.47,213.34,213.47,-0.047265503,-0.064270465,0.028114896
1724250360,213.48,213.66,213.38,213.65,-0.022577056,-0.055931783,0.084320982
1724250420,213.63,213.67,213.55,213.66,-0.002179246,-0.045181276,0.004680552
1724250480,213.68,213.77,213.68,213.76,0.021803987,-0.031784223,0.046803332
1724250540,213.74,213.77,213.66,213.72,0.037154907,-0.017996397,-0.018712575
1724250600,213.73,213.97,213.71,213.91,0.063915259,-0.001614066,0.088901366
1724250660,213.9,213.905,213.76,213.86,0.080164363,0.01474162,-0.023374316
1724250720,213.85,213.91,213.44,213.63,0.073634011,0.026520098,-0.107546993
1724250780,213.66,213.75,213.52,213.75,0.077251153,0.036666309,0.056171886
1724250840,213.76,213.9,213.745,213.89,0.090372833,0.047407614,0.065497076
1724250900,213.91,213.91,213.78,213.84,0.095634857,0.057053062,-0.023376502
1724250960,213.86,214.43,213.86,214.37,0.140946872,0.073831824,0.247848859
1724251020,214.37,214.42,214.31,214.37,0.174841507,0.094033761,0
1724251080,214.37,214.38,214.3,214.34,0.197011474,0.114629303,-0.013994495
1724251140,214.29,214.34,214.2,214.33,0.21133824,0.133971091,-0.004665485
1724251200,214.34,214.5,214.34,214.5,0.233715755,0.153920024,0.079316941
1724251260,214.49,214.65,214.47,214.64,0.25975266,0.175086551,0.065268065
1724251320,214.63,214.7,214.62,214.64,0.277191801,0.195507601,0
1724251380,214.66,214.75,214.66,214.75,0.296470993,0.215700279,0.051248602
1724251440,214.75,214.79,214.51,214.53,0.290647328,0.230689689,-0.102444703
1724251500,214.52,214.53,214.41,214.43,0.2747952,0.239510791,-0.046613527
1724251560,214.43,214.54,214.4,214.52,0.266423359,0.244893305,0.041971739
1724251620,214.47,214.47,214.17,214.2,0.231300996,0.242174843,-0.149170241
1724251680,214.23,214.23,213.97,213.99,0.184395429,0.23061896,-0.098039216
1724251740,214,214.02,213.9,213.9,0.138365194,0.212168207,-0.04205804
1724251800,213.87,213.89,213.54,213.59,0.075995463,0.184933658,-0.144927536
1724251860,213.55,213.65,213.5,213.57,0.024668802,0.152880687,-0.009363734
1724251920,213.5,213.52,213.21,213.36,-0.032577656,0.115789018,-0.098328417
1724251980,213.34,213.49,213.31,213.36,-0.077057614,0.077219692,0
1724252040,213.33,213.36,213.14,213.17,-0.12618513,0.036538728,-0.089051369
1724252100,213.17,213.24,213.12,213.14,-0.165630504,-0.003895119,-0.014073275
1724252160,213.14,213.27,213.14,213.27,-0.184277102,-0.039971515,0.060992775
1724252220,213.25,213.405,213.25,213.4,-0.186415866,-0.069260386,0.060955596
1724252280,213.37,213.58,213.37,213.49,-0.178787651,-0.091165839,0.042174321
1724252340,213.47,213.53,213.42,213.5,-0.169975942,-0.106927859,0.00468406
1724252400,213.48,213.48,213.36,213.38,-0.170707784,-0.119683844,-0.056206089
1724252460,213.34,213.34,213.15,213.32,-0.174122101,-0.130571496,-0.028118849
1724252520,213.35,213.4,213.25,213.3,-0.17640828,-0.139738852,-0.009375586
1724252580,213.31,213.39,213.26,213.39,-0.169009607,-0.145593003,0.042194093
1724252640,213.4,213.45,213.365,213.4,-0.160489171,-0.148572237,0.004686255
1724252700,213.4,213.57,213.4,213.56,-0.139221146,-0.146702019,0.07497657
1724252760,213.51,213.55,213.45,213.54,-0.122567039,-0.141875023,-0.00936505
1724252820,213.54,213.61,213.44,213.44,-0.116099382,-0.136719895,-0.046829634
1724252880,213.44,213.48,213.42,213.46,-0.108113618,-0.130998639,0.009370315
1724252940,213.46,213.52,213.46,213.52,-0.095838577,-0.123966627,0.028108311
1724253000,213.52,213.72,213.49,213.68,-0.072365669,-0.113646435,0.074934432
1724253060,213.72,213.9,213.69,213.9,-0.035600677,-0.098037284,0.102957694
1724253120,213.9,213.94,213.83,213.84,-0.011176814,-0.08066519,-0.028050491
1724253180,213.85,213.95,213.85,213.89,0.012074665,-0.062117219,0.023381968
1724253240,213.9,213.9,213.79,213.82,0.024569988,-0.044779777,-0.032727103
1724253300,213.85,213.91,213.85,213.85,0.036472933,-0.028529235,0.014030493
1724253360,213.9,213.96,213.85,213.88,0.047776119,-0.013268164,0.014028525
1724253420,213.94,213.94,213.86,213.89,0.056885155,0.000762499,0.004675519
